"yr","Type","estimation","total","total.lcl","total.ucl","Dassen.Island","Robben.Island","Boulders","Stony.Point","Dyer.Island","St.Croix.Island","Bird.Island","Mercury","Ichaboe","Halifax","Possession"
1991,"census","fit",47643.477069179,35824.1810311475,73418.5231231147,8834.90117893993,1829.1587164299,123.546622166963,75.6548979718778,6353.06308978937,19414.7654314279,3259.28746012277,3567.6713918334,2199.329091029,846.002060670202,691.795065961176
1992,"census","fit",47310.0860513835,37474.8074731978,65899.2874935919,7656.38920544128,2020.72825625124,160.401001590002,56.8567715629427,6821.27321872266,19471.2693941046,3595.32891306831,3567.27526863096,2413.029004206,704.904330368214,674.87351794084
1993,"census","fit",42125.8291066993,37810.1889719863,47339.1117688418,7395.94794090364,2199.50300440948,240.276017137147,41.7202339740707,2748.94117436581,19381.05247119,2443.14591071103,3499.8895989811,2645.99494950003,704.845182750697,720.806154321721
1994,"census","fit",44472.8288558656,35186.4648021868,61537.2409891684,9246.56218412591,2697.4587370029,347.312934122619,44.3279771297613,4396.90095127948,18370.8345116571,2904.78115243038,2229.60269487489,2766.65046238334,662.416539227331,529.893866293979
1995,"census","fit",44361.3357570454,34440.5368304212,66499.5936398309,9709.85478211034,2366.73961726625,369.059721378227,50.082819898729,4175.17357546979,17514.5258988767,3452.31799701114,2268.26007167735,3218.65136856484,479.51896935078,592.234749225358
1996,"census","fit",41440.7406292705,31602.336610877,63473.6905299166,9500.83420249761,3040.57768557742,429.013482419317,57.0031282059566,3295.06563082321,16551.9292048814,2458.22837560047,2401.93718779978,2608.24774368431,395.989788112419,505.970974408236
1997,"census","fit",38817.6544659955,29988.1135890511,58112.5792186265,8904.2487178985,3326.29994341181,679.263639551137,64.2187848836618,2718.63252114763,15680.428111477,1748.66228625326,2657.24200218814,1928.92166541229,428.596533508388,508.351783285141
1998,"census","fit",40510.4298525751,32651.7115053042,54725.9410469039,11012.4346690174,3523.93897206745,587.849610363043,72.5807874305293,2045.58314408054,14955.9199174436,2578.37186649838,2874.31855672978,1598.35314327558,446.528358705647,469.318169405558
1999,"census","fit",46373.8327597535,42177.312561269,51207.382270578,14938.0566554758,4378.5172433145,876.757629350178,86.6114889377949,2319.86604079575,14172.983657421,3764.4603072483,3005.72027978692,1693.75630297586,482.482676849782,465.498594317798
2000,"census","fit",50352.7076174729,45782.5794355941,55631.1854615325,17143.6504960179,5389.58972239399,950.980944641673,102.719327692284,2218.3084551047,15241.2908424276,4116.46197138415,2832.69271973097,1432.33959194265,389.097725147526,368.2319181382
2001,"census","fit",57880.0447135017,52366.8803348442,64048.0660078143,21133.0978549465,6367.212667514,1047.37963374467,110.40688084944,2102.41615670133,16328.8730857553,4871.53999335899,2691.26592575927,2158.01317024155,505.800610420043,365.087516703869
2002,"census","fit",54174.3121618168,47134.0337604534,63540.084618552,22329.0488593199,6958.52427423603,1075.81677081624,115.376654705587,2125.12115328214,12469.772444925,2332.19168833696,3314.94993915717,2162.32012970656,510.792705984762,400.002397055367
2003,"census","fit",46369.6874215057,41750.3601896239,51629.527777453,20701.1199401612,6177.60827931153,1050.18064185195,120.818467455671,1967.55760518209,9389.3525168057,1113.97903177008,2760.12587965692,2006.00258991591,540.137390708362,379.561787294552
2004,"census","fit",51707.1526472167,46536.5800052261,57681.7316997443,24231.8757654299,7573.06929118028,1186.41083667356,105.312036911717,2180.88602450552,9366.79433950991,2728.16453885686,2118.52103248176,945.126370873412,650.926210465293,440.001178953665
2005,"census","fit",44743.2056443437,40185.7179003735,50147.5481615129,21869.3252967423,7071.89975347748,1207.31164524583,181.95463764004,2058.67805001054,4691.20344442218,3114.07578167256,2366.28315113735,1025.12566936848,611.584527445006,456.638479014709
2006,"census","fit",36699.5146542455,33413.3080240149,40460.6417816696,13658.4347787833,5949.79037964877,1062.81810110466,256.717606767324,2006.38612402892,7348.6941503892,2703.00534274299,1882.21431246729,707.549622252734,593.448506785968,371.880958546854
2007,"census","fit",29703.1354612195,27040.0207301174,32727.6016434258,11263.4265020307,5754.3923541977,849.275456578579,264.248384934766,1559.11111003151,4770.95561021923,1569.11903451506,2086.90431224105,450.65889201276,575.876506209704,452.178049876261
2008,"census","fit",27745.5316982722,25552.0505784061,30212.9416068793,6023.55470277143,4145.07516521311,891.421280835527,317.571617094671,1571.51877945352,7326.82981911085,2620.36559222244,3026.59869039866,589.50281825463,644.257117154436,481.730817724536
2009,"census","fit",24504.8753620084,22541.6165969299,26696.1143557938,5189.27226071482,2554.46604537373,736.365441093186,468.046632874641,1299.25201956462,6842.78124774291,2632.43451009166,2643.20830102342,615.439623894871,822.175834547859,600.308714630358
2010,"census","fit",25469.042935666,21175.2357950802,32950.4446227388,4948.29205015171,2668.21644792048,928.61158346835,475.356016555929,1428.54365323169,6689.69646132599,2762.27206098922,3129.1608872008,655.49218511526,851.558308885015,596.679875521263
2011,"census","prj",26252.595717561,21849.9235654628,33916.8939550707,4801.8302900064,3230.72774263881,1142.99559135468,584.463686543384,1306.53588966548,6533.31575799657,2913.49593520334,3237.95679947999,653.295008069934,874.120808120219,608.749156557194
