-----------------------------------------------------
Inference for Bugs model at "C:/Work/Research/Github/JARAbeta//Chin_penguin/output1/jara.jags", fit using jags,
 2 chains, each with 1100 iterations (first 1000 discarded)
 n.sims = 200 iterations saved
               mu.vect  sd.vect      2.5%       25%       50%       75%     97.5%  Rhat n.eff
N.est[8,8]      30.122   12.977    12.208    21.411    27.218    35.402    60.823 1.050    37
N.est[9,8]      28.964   10.840    14.156    21.363    26.731    34.762    56.626 1.108    19
N.est[10,8]     26.944    8.288    15.396    21.798    25.736    30.632    44.933 1.213    11
N.est[11,8]     25.643    4.072    17.816    23.405    25.354    27.982    33.484 1.356     8
N.est[12,8]     21.501    5.238    13.378    17.908    20.882    24.365    32.623 1.071    27
N.est[13,8]     17.697    4.966     9.979    14.129    16.858    20.687    28.903 1.014   120
N.est[14,8]     13.973    3.804     8.505    11.076    13.530    16.164    23.082 1.008   140
N.est[15,8]     11.126    2.826     6.433     8.959    10.824    12.791    17.361 1.004   200
N.est[16,8]      8.743    1.469     6.271     7.704     8.599     9.524    11.962 1.038    46
N.est[17,8]      8.174    2.088     4.977     6.587     8.026     9.512    12.592 1.000   200
N.est[18,8]      7.481    1.820     4.661     6.240     7.213     8.673    11.748 0.996   200
N.est[19,8]      6.907    0.909     5.158     6.278     6.971     7.542     8.526 1.231    11
N.est[20,8]      4.516    0.626     3.536     4.099     4.456     4.820     6.097 1.096    29
N.est[21,8]      3.674    1.018     2.087     2.941     3.527     4.337     5.934 1.055    31
N.est[22,8]      3.093    1.001     1.600     2.389     2.912     3.611     5.404 1.033    57
N.est[23,8]      2.545    0.827     1.266     1.953     2.450     2.990     4.551 1.064    70
N.est[24,8]      2.012    0.625     1.021     1.604     1.925     2.399     3.326 1.141    17
N.est[25,8]      1.566    0.441     0.854     1.257     1.542     1.801     2.534 1.269     9
N.est[26,8]      1.260    0.256     0.923     1.068     1.223     1.367     1.857 1.632     5
N.est[27,8]      1.626    0.432     0.986     1.319     1.540     1.903     2.593 1.092    22
N.est[28,8]      2.112    0.606     1.255     1.727     2.039     2.384     3.414 1.044   170
N.est[29,8]      2.747    0.707     1.607     2.325     2.643     3.049     4.614 1.010   200
N.est[30,8]      3.349    0.490     2.535     2.974     3.336     3.681     4.306 1.191    13
N.est[31,8]      2.855    0.579     1.974     2.449     2.778     3.194     4.218 0.997   200
N.est[32,8]      2.446    0.343     1.879     2.188     2.418     2.660     3.113 1.107    19
N.est[33,8]      3.204    0.649     2.143     2.751     3.082     3.651     4.579 0.996   200
N.est[34,8]      4.060    0.581     2.935     3.652     4.049     4.443     5.311 1.135    16
N.est[35,8]      3.223    0.415     2.510     2.971     3.174     3.489     4.126 1.011   110
N.est[36,8]      3.017    0.348     2.412     2.779     2.995     3.232     3.793 1.008   120
N.est[37,8]      2.793    0.347     2.248     2.563     2.746     2.964     3.628 1.014   200
N.est[38,8]      2.204    0.322     1.689     1.967     2.168     2.424     3.040 1.112    22
N.est[39,8]      2.099    0.619     1.210     1.634     2.015     2.438     3.359 0.997   200
N.est[40,8]      1.952    0.590     1.117     1.506     1.865     2.266     3.187 0.997   200
N.est[1,9]    3275.491 1156.190  1684.207  2471.345  3170.174  3826.992  5741.855 1.003   200
N.est[2,9]    3169.088  998.972  1722.933  2328.525  2952.611  3800.324  5301.644 1.010   100
N.est[3,9]    3077.074  856.088  1672.428  2426.292  2971.402  3697.959  4855.321 0.998   200
N.est[4,9]    2989.122  468.922  2143.588  2679.249  2954.552  3234.935  3989.516 1.048   140
N.est[5,9]    2896.225  794.338  1653.396  2348.077  2754.094  3442.515  4729.673 1.000   200
N.est[6,9]    2823.748  931.060  1299.102  2192.720  2678.484  3296.577  4865.810 1.015   200
N.est[7,9]    2723.234 1065.317  1198.267  2021.372  2553.797  3297.541  4878.933 1.009   180
N.est[8,9]    2653.765 1081.912  1081.339  1941.413  2522.000  3125.268  5026.964 1.029   200
N.est[9,9]    2551.559  987.165  1208.523  1831.113  2402.691  3165.896  4464.623 1.021   200
N.est[10,9]   2330.249  769.652  1060.937  1811.153  2211.689  2746.983  4156.051 1.008   190
N.est[11,9]   2226.252  818.013   977.189  1675.864  2023.997  2624.607  4168.310 1.000   200
N.est[12,9]   2134.171  690.701  1126.284  1655.283  2035.867  2442.351  3617.900 0.997   200
N.est[13,9]   2049.257  523.808  1198.920  1697.973  1999.808  2286.317  3282.706 1.012   200
N.est[14,9]   1954.448  293.503  1462.699  1724.598  1930.582  2145.643  2640.214 1.048   130
N.est[15,9]   1862.267  518.936  1087.121  1493.773  1759.676  2171.078  2922.955 1.029   200
N.est[16,9]   1796.086  587.325   855.618  1364.413  1725.122  2121.513  3164.735 1.009   170
N.est[17,9]   1693.707  718.417   741.364  1204.646  1554.568  2075.413  3229.760 1.005   200
N.est[18,9]   1633.989  802.301   652.609  1102.323  1472.747  1989.351  3816.140 1.016   200
N.est[19,9]   1577.465  898.898   522.537   993.082  1378.834  1925.015  3673.072 1.039    85
N.est[20,9]   1506.095  883.305   512.191   930.121  1266.138  1872.044  3878.773 1.037    69
N.est[21,9]   1409.486  796.026   461.084   916.008  1213.418  1691.270  3766.037 1.022    75
N.est[22,9]   1339.730  741.687   476.904   868.563  1154.269  1593.796  3512.724 1.025    82
N.est[23,9]   1260.123  619.139   432.051   840.729  1118.982  1511.136  2706.383 1.022   200
N.est[24,9]   1144.397  495.351   438.032   804.204  1051.582  1383.977  2369.368 1.030   200
N.est[25,9]   1065.571  477.660   427.191   722.695   959.645  1250.878  2161.909 1.031   200
N.est[26,9]   1007.165  463.143   426.289   697.727   927.752  1196.440  2065.490 1.037   200
N.est[27,9]    941.038  313.108   469.699   734.095   892.784  1109.978  1549.301 1.027   200
N.est[28,9]    871.455  221.129   516.795   712.094   853.745   967.821  1349.392 1.002   200
N.est[29,9]    794.027  108.276   616.187   718.608   786.594   853.893  1038.291 1.149    16
N.est[30,9]    745.706  149.748   517.492   630.217   732.449   827.534  1080.323 1.105    19
N.est[31,9]    665.314   86.227   513.759   602.950   668.904   719.826   839.717 1.017    77
N.est[32,9]    518.022   71.045   398.805   463.953   517.284   561.698   690.181 1.157    14
N.est[33,9]    526.469   66.196   415.946   482.837   515.057   565.761   666.000 1.037    56
N.est[34,9]    612.256   77.262   464.298   553.778   609.369   663.212   782.394 1.025    63
N.est[35,9]    732.043  104.727   558.441   661.640   729.869   783.093   986.578 1.003   200
N.est[36,9]    980.847  125.183   737.413   895.235   976.528  1063.676  1220.256 1.323     9
N.est[37,9]    998.712  123.450   761.208   918.781   998.197  1070.791  1284.196 1.135    18
N.est[38,9]    978.301  130.400   757.413   881.506   965.239  1070.303  1224.254 1.063    52
N.est[39,9]    962.897  257.977   519.336   792.329   912.541  1120.723  1538.731 1.011   170
N.est[40,9]    934.544  256.893   502.736   770.053   884.665  1090.717  1505.706 1.011   170
N.est[1,10]    759.068  379.963   268.408   477.358   723.597   910.562  1612.099 1.001   200
N.est[2,10]    762.546  405.087   236.134   491.049   661.666   983.940  1802.225 1.000   200
N.est[3,10]    763.370  425.526   221.140   464.032   659.830  1011.495  1631.376 0.997   200
N.est[4,10]    776.622  443.901   220.410   460.248   676.888  1051.229  1944.733 1.005   200
N.est[5,10]    784.261  454.468   222.327   473.819   679.020   990.444  1896.886 1.019   200
N.est[6,10]    788.056  442.781   233.187   496.915   680.891  1015.439  1824.777 1.010   200
N.est[7,10]    820.004  500.641   215.231   486.827   696.596  1044.860  1798.970 1.034   150
N.est[8,10]    815.243  498.505   213.116   450.238   694.022  1048.561  2236.574 1.044   200
N.est[9,10]    832.334  511.938   218.952   486.110   719.048  1024.775  2175.550 1.037   170
N.est[10,10]   841.893  531.954   236.195   466.169   689.212  1057.370  2238.112 1.038   200
N.est[11,10]   867.699  604.305   233.797   488.509   692.592  1081.266  2844.992 1.045   200
N.est[12,10]   852.503  572.852   245.078   463.086   699.101  1055.337  2677.738 1.019   200
N.est[13,10]   842.191  504.526   265.209   483.260   686.422  1079.986  2211.992 1.022   200
N.est[14,10]   831.947  450.144   266.048   477.142   742.275  1058.394  1928.662 1.009   200
N.est[15,10]   853.233  466.887   272.811   499.785   714.064  1127.276  1868.039 1.000   200
N.est[16,10]   825.292  458.212   290.934   490.527   719.145  1021.781  1877.500 0.997   200
N.est[17,10]   828.613  428.735   308.696   531.209   712.570  1043.817  1851.797 1.010   160
N.est[18,10]   793.099  354.601   330.423   524.422   731.125  1014.345  1610.271 1.019    76
N.est[19,10]   780.646  277.792   373.968   579.985   732.158   943.284  1430.817 1.013    89
N.est[20,10]   766.643  212.656   406.533   598.514   748.465   894.632  1201.839 1.015    81
N.est[21,10]   717.557  110.238   524.465   643.067   706.749   788.617   943.562 1.026   200
N.est[22,10]   720.713  170.986   412.504   604.065   719.422   827.483  1077.083 1.001   200
N.est[23,10]   727.950  221.534   376.531   578.681   701.192   849.761  1196.160 1.021    64
N.est[24,10]   709.755  216.980   339.971   569.079   685.691   809.742  1268.250 1.042    41
N.est[25,10]   693.287  194.193   348.110   570.648   670.131   821.782  1078.438 1.053    63
N.est[26,10]   657.618  153.597   424.966   544.074   625.750   766.617   998.789 1.017    77
N.est[27,10]   641.503   94.409   485.251   575.704   639.278   688.253   862.540 1.063    33
N.est[28,10]   807.747  107.912   615.203   720.065   803.282   890.876  1017.664 1.137    16
N.est[29,10]   769.979  191.233   481.576   623.971   740.926   873.166  1213.233 1.010   200
N.est[30,10]   752.601  222.771   409.980   587.886   717.160   869.784  1287.116 1.024   110
N.est[31,10]   690.158  197.896   389.725   542.967   668.457   792.859  1202.466 1.018   180
N.est[32,10]   646.666  179.581   385.710   516.229   613.728   751.915  1055.627 1.027   200
N.est[33,10]   598.589   80.731   474.275   538.217   596.692   640.402   766.415 1.012   200
N.est[34,10]   683.145   80.889   535.506   627.038   679.380   735.183   848.001 1.000   200
N.est[35,10]   708.582   85.357   564.730   648.965   697.366   756.558   882.727 1.001   200
N.est[36,10]   698.337   85.183   545.765   634.488   693.183   754.915   895.877 1.005   200
N.est[37,10]   821.325  160.649   581.283   696.771   797.882   921.420  1140.656 1.053    33
N.est[38,10]   930.364  126.700   687.964   844.772   926.653  1020.157  1191.708 1.045    49
N.est[39,10]   899.004  134.501   654.589   820.442   881.237   974.411  1165.160 1.014   200
N.est[40,10]   906.356  140.917   656.594   822.285   888.429   987.290  1180.825 1.018   200
N.est[1,11]   1202.314  549.891   463.798   764.348  1118.035  1496.987  2451.426 0.999   200
N.est[2,11]   1244.158  591.921   371.478   830.128  1105.179  1593.021  2537.133 1.023   150
N.est[3,11]   1264.782  724.101   321.267   779.969  1087.462  1561.153  3131.446 1.043    85
N.est[4,11]   1273.978  758.786   343.772   741.908  1082.481  1564.926  3301.406 1.017   170
N.est[5,11]   1244.328  704.938   419.927   698.840  1070.452  1614.747  3033.631 1.007   200
N.est[6,11]   1263.060  771.332   373.899   714.038  1085.753  1684.767  3122.776 1.000   200
N.est[7,11]   1290.828  785.435   386.310   744.216  1031.339  1682.548  3246.620 0.999   200
N.est[8,11]   1259.644  765.737   322.440   685.387  1132.220  1633.397  3238.073 1.012   180
N.est[9,11]   1231.937  690.126   334.145   729.374  1058.119  1565.645  2894.085 1.011   200
N.est[10,11]  1217.091  664.670   350.006   743.291  1035.315  1553.908  2762.094 1.005   200
N.est[11,11]  1201.124  579.490   435.966   757.324  1073.439  1590.743  2419.812 1.011   110
N.est[12,11]  1201.291  502.945   420.861   821.637  1152.198  1447.268  2410.302 1.007   160
N.est[13,11]  1153.208  463.206   457.754   791.839  1064.228  1440.948  2121.552 1.000   200
N.est[14,11]  1142.783  410.763   559.246   850.289  1079.427  1359.671  2169.127 1.009   120
N.est[15,11]  1120.468  313.934   652.613   911.556  1073.209  1264.903  2022.569 1.029   110
N.est[16,11]  1101.089  143.870   864.832  1011.297  1084.678  1177.510  1452.262 1.004   190
N.est[17,11]  1220.456  155.036   941.883  1113.745  1206.330  1324.779  1591.748 1.050    45
N.est[18,11]  1177.195  159.450   898.691  1076.904  1160.112  1260.015  1509.706 1.028   190
N.est[19,11]  1142.304  144.687   894.260  1050.817  1129.930  1233.104  1468.065 1.005   200
N.est[20,11]  1097.409  212.978   711.047   945.202  1064.713  1226.712  1602.992 1.005   160
N.est[21,11]  1061.010  151.643   804.354   958.534  1057.810  1154.301  1357.934 1.008   200
N.est[22,11]  1018.670  260.882   623.266   827.932   986.231  1140.410  1577.493 1.011   140
N.est[23,11]   971.962  292.399   543.136   752.288   918.958  1155.956  1668.052 1.012   200
N.est[24,11]   911.548  273.774   514.232   709.685   882.128  1045.715  1450.286 1.054   200
N.est[25,11]   833.694  216.214   499.918   686.930   802.476   965.596  1352.788 0.996   200
N.est[26,11]   776.895  110.903   601.140   688.084   780.286   837.574  1054.685 1.017   200
N.est[27,11]   780.222  200.226   481.314   645.313   763.225   891.169  1266.083 0.999   200
N.est[28,11]   766.857  220.076   400.426   602.680   762.374   895.311  1241.227 0.998   200
N.est[29,11]   732.387  232.744   383.259   568.189   688.200   849.219  1204.692 1.022   200
N.est[30,11]   703.119  207.476   383.224   548.770   685.271   813.644  1186.501 0.999   200
N.est[31,11]   673.570  181.975   368.249   555.191   642.633   779.694  1116.383 0.999   200
N.est[32,11]   616.440   98.638   459.792   552.706   602.468   661.776   839.743 1.086    69
N.est[33,11]   650.368  155.367   386.025   536.102   641.582   746.063  1020.708 1.006   200
N.est[34,11]   664.725  147.721   405.844   558.610   649.704   752.136   964.611 1.018   200
N.est[35,11]   662.899  105.065   487.657   584.868   651.819   736.034   881.790 1.028   200
N.est[36,11]   666.575  191.030   366.569   530.087   639.918   794.721  1061.113 0.996   200
N.est[37,11]   694.842  293.459   311.238   477.230   636.220   833.649  1330.257 1.002   200
N.est[38,11]   696.583  354.619   231.467   452.926   625.925   843.495  1644.207 1.006   200
N.est[39,11]   725.797  456.624   187.275   415.579   621.876   862.111  1864.019 1.032   200
N.est[40,11]   721.934  468.828   177.775   400.725   614.644   858.733  1850.575 1.031   200
N.est[1,12]    518.155  184.256   264.054   360.965   485.072   651.279   900.533 1.046    37
N.est[2,12]    522.855  181.410   281.504   381.016   490.320   640.640   934.864 1.016    91
N.est[3,12]    529.103  185.260   258.032   408.744   501.595   611.136  1032.146 1.009   130
N.est[4,12]    524.931  147.402   313.237   427.295   498.600   602.031   892.897 1.009   200
N.est[5,12]    520.028   79.878   389.781   458.239   516.918   571.812   701.005 1.015    82
N.est[6,12]    586.672  158.734   322.661   473.286   569.032   674.192   921.334 0.997   200
N.est[7,12]    637.872  237.054   291.100   479.848   592.583   744.567  1234.576 1.004   200
N.est[8,12]    703.996  291.448   327.882   493.840   624.574   837.834  1415.099 1.001   200
N.est[9,12]    775.319  324.035   358.075   533.836   692.878   981.254  1557.202 1.018   200
N.est[10,12]   860.956  433.488   361.898   527.133   777.685  1040.245  1873.100 1.015   200
N.est[11,12]   903.729  451.203   336.864   589.949   806.974  1103.591  2095.008 1.016   200
N.est[12,12]   952.956  534.581   326.390   597.486   828.453  1149.437  2357.775 1.046   120
N.est[13,12]   996.858  494.356   341.744   672.826   873.918  1217.144  2220.106 1.048   130
N.est[14,12]  1044.809  460.614   444.735   717.018   942.513  1285.610  2008.223 1.048    88
N.est[15,12]  1128.096  510.777   504.810   776.284  1029.246  1357.156  2194.995 1.053   120
N.est[16,12]  1191.635  460.646   593.660   854.689  1113.379  1423.206  2287.329 1.018   200
N.est[17,12]  1308.366  419.871   692.479  1027.815  1252.313  1519.512  2330.441 1.008   200
N.est[18,12]  1399.803  377.387   805.065  1171.733  1355.441  1625.978  2114.717 1.003   200
N.est[19,12]  1524.352  237.824  1099.225  1348.547  1515.857  1677.780  2048.234 1.011   200
N.est[20,12]  1638.160  403.314   946.147  1329.076  1630.994  1866.991  2456.252 1.008   150
N.est[21,12]  1795.044  616.313   882.523  1341.093  1700.230  2186.396  3282.646 1.042    51
N.est[22,12]  1899.954  754.591   866.394  1346.618  1741.594  2285.697  3777.529 1.045    92
N.est[23,12]  1962.436  805.924   877.643  1393.815  1772.484  2429.896  3883.675 1.065   160
N.est[24,12]  2069.615  879.336   869.072  1410.290  1793.979  2613.398  3780.891 1.038   120
N.est[25,12]  2172.049  950.596   826.619  1487.847  1931.032  2736.272  4572.831 1.046   200
N.est[26,12]  2223.650  988.395   766.714  1555.656  2056.855  2732.657  4292.017 1.026   200
N.est[27,12]  2282.048  986.075   972.132  1597.336  2148.061  2715.385  4613.447 1.050   200
N.est[28,12]  2389.095  986.731   928.068  1784.934  2226.323  2867.558  5056.384 1.070   200
N.est[29,12]  2504.420  890.354  1054.350  1870.240  2417.365  3015.727  4562.183 1.016   200
N.est[30,12]  2616.663  839.381  1246.759  2007.164  2515.197  3120.680  4585.216 1.001   200
N.est[31,12]  2756.788  741.916  1502.347  2280.992  2631.823  3201.235  4333.371 1.008   200
N.est[32,12]  2780.966  432.769  2036.080  2479.802  2717.048  3067.774  3749.175 1.033   180
N.est[33,12]  2995.307  586.463  2165.271  2557.807  2905.650  3395.407  4415.793 1.008   200
N.est[34,12]  3155.505  418.607  2455.624  2850.008  3133.267  3447.897  3982.523 1.018   100
N.est[35,12]  3279.326  393.244  2497.023  3000.416  3267.271  3530.009  4060.953 1.025    58
N.est[36,12]  3676.613  459.419  2877.053  3318.821  3660.547  3990.262  4583.092 0.996   200
N.est[37,12]  3616.299  441.898  2925.973  3276.526  3586.242  3908.761  4495.910 1.010   190
N.est[38,12]  3609.791  439.700  2903.562  3288.536  3547.006  3908.380  4512.209 1.025   100
N.est[39,12]  3488.799  480.695  2584.531  3126.487  3524.926  3783.539  4420.284 0.996   200
N.est[40,12]  3675.907  522.829  2679.359  3291.852  3709.245  4023.843  4696.506 0.997   200
N.est[1,13]    151.170   68.450    51.854   103.397   141.570   185.497   313.325 1.013   170
N.est[2,13]    151.429   79.101    45.619   101.182   138.898   193.801   326.085 1.006   160
N.est[3,13]    158.532   89.147    41.771    95.959   141.923   200.121   381.143 1.001   200
N.est[4,13]    158.170   90.995    47.209    88.094   134.947   199.504   394.679 0.998   200
N.est[5,13]    160.442   94.981    44.621    92.400   136.500   205.286   400.837 1.005   200
N.est[6,13]    159.373  103.518    38.899    91.058   133.633   201.104   387.069 0.997   200
N.est[7,13]    162.574  105.564    36.562    94.936   133.491   202.672   465.930 1.006   200
N.est[8,13]    171.399  132.620    34.883    89.963   144.006   205.699   521.795 1.030   200
N.est[9,13]    170.929  130.652    38.653    91.445   135.372   197.101   511.449 1.051   200
N.est[10,13]   170.537  127.424    37.210    92.744   132.892   209.198   494.722 1.034   200
N.est[11,13]   170.565  119.793    36.196    92.070   130.044   225.137   476.211 1.031   200
N.est[12,13]   169.339  112.515    34.251    87.645   137.037   231.214   468.572 1.014   200
N.est[13,13]   173.428  119.224    40.515    87.187   132.261   219.492   488.956 1.022   200
N.est[14,13]   168.272  114.363    40.517    89.020   132.101   219.835   487.640 1.015   200
N.est[15,13]   171.523  123.816    36.800    88.971   128.583   221.527   513.288 1.028   200
N.est[16,13]   169.349  125.555    39.588    85.881   132.957   206.616   514.112 1.023   170
N.est[17,13]   172.353  131.077    41.095    90.625   135.682   215.288   439.893 1.037   200
N.est[18,13]   172.432  129.459    48.049    97.073   144.239   195.005   535.052 1.033   200
N.est[19,13]   170.453  133.565    49.742    92.842   142.352   196.488   604.578 1.041   200
N.est[20,13]   171.441  131.178    48.197    96.776   133.855   212.515   538.350 1.039   140
N.est[21,13]   169.445  120.299    48.283    97.941   140.142   212.665   410.103 1.030    70
N.est[22,13]   169.009  109.879    47.694    98.809   148.278   206.578   428.588 1.029    79
N.est[23,13]   162.356  101.417    58.267   100.963   144.849   194.626   395.081 1.014   200
N.est[24,13]   157.185   91.274    61.437   100.234   136.778   184.139   345.712 1.019   200
N.est[25,13]   152.713   73.942    60.165   102.817   133.861   190.129   316.188 1.008   200
N.est[26,13]   148.659   64.995    64.008   105.128   137.750   179.869   295.844 1.006   200
N.est[27,13]   145.746   53.510    72.945   104.511   134.122   179.022   271.694 1.019   140
N.est[28,13]   143.081   41.045    83.186   114.090   136.678   164.750   235.456 1.033   120
N.est[29,13]   136.318   18.662   102.079   123.537   135.961   146.972   176.397 1.009   200
N.est[30,13]   144.097   27.120    95.641   127.827   143.119   160.706   202.975 1.001   200
N.est[31,13]   150.045   21.379   114.440   135.679   147.304   159.981   200.185 1.051   200
N.est[32,13]   162.808   36.428   105.183   136.656   158.107   181.219   245.594 1.000   200
N.est[33,13]   167.313   22.359   126.660   150.685   165.528   181.879   212.589 1.093    21
N.est[34,13]   148.003   17.672   119.706   134.986   147.142   158.662   183.830 1.031   100
N.est[35,13]   128.937   16.292    99.559   118.095   128.647   137.766   166.870 1.059    38
N.est[36,13]   168.438   22.226   126.416   151.869   168.919   183.631   209.391 1.662     5
N.est[37,13]   120.993   14.178    96.938   110.402   120.838   128.856   151.569 1.005   200
N.est[38,13]    85.331   10.140    67.094    78.774    85.186    90.995   106.262 1.046    42
N.est[39,13]    70.666    9.850    54.498    63.794    69.516    76.139    92.771 1.106    19
N.est[40,13]    69.481    9.993    53.408    62.910    68.300    74.832    90.668 1.112    18
N.est[1,14]    354.649   52.055   272.159   317.841   345.967   388.507   469.522 1.265    10
N.est[2,14]    338.219   45.535   267.909   307.461   331.689   359.517   439.331 1.060    67
N.est[3,14]    274.615   36.265   219.077   250.841   270.853   295.022   351.720 1.159    15
N.est[4,14]    274.459   32.671   217.478   254.673   272.765   293.778   340.967 1.003   200
N.est[5,14]    279.109   53.246   195.121   244.633   272.972   307.180   371.573 1.015   200
N.est[6,14]    260.196   31.799   201.216   239.186   259.128   284.026   329.079 1.066    32
N.est[7,14]    253.470   31.551   200.163   230.192   251.600   276.185   315.160 1.212    11
N.est[8,14]    197.522   26.610   141.140   180.129   195.148   216.214   246.206 1.210    12
N.est[9,14]    120.957   25.359    84.416   101.501   116.700   133.519   178.814 1.004   200
N.est[10,14]    70.614   10.108    54.686    63.065    70.467    75.544    92.559 1.183    13
N.est[11,14]    67.502    8.399    50.781    61.862    67.470    73.984    82.675 1.174    14
N.est[12,14]    39.418    4.727    30.946    36.000    39.827    42.751    47.192 1.000   200
N.est[13,14]    27.233    4.835    18.817    23.487    27.140    30.532    36.901 1.003   200
N.est[14,14]    18.952    2.448    14.694    17.194    19.058    20.797    23.702 1.287     9
N.est[15,14]     9.433    1.860     6.559     8.125     9.228    10.619    13.151 0.999   200
N.est[16,14]     4.554    0.621     3.592     4.170     4.449     4.946     5.926 1.086    24
N.est[17,14]     3.059    0.397     2.344     2.796     3.057     3.298     3.899 1.012   200
N.est[18,14]     2.151    0.304     1.697     1.935     2.117     2.319     2.879 1.070   100
N.est[19,14]     1.683    0.501     0.932     1.319     1.626     1.915     2.965 1.033    55
N.est[20,14]     1.291    0.503     0.565     0.924     1.204     1.581     2.551 1.040    44
N.est[21,14]     0.983    0.456     0.358     0.631     0.873     1.245     2.101 1.037    50
N.est[22,14]     0.772    0.450     0.220     0.460     0.663     0.961     1.785 1.029    69
N.est[23,14]     0.601    0.418     0.123     0.303     0.499     0.770     1.654 1.038    81
N.est[24,14]     0.464    0.347     0.078     0.209     0.380     0.605     1.367 1.039    96
N.est[25,14]     0.358    0.296     0.054     0.158     0.294     0.448     1.258 1.035   110
N.est[26,14]     0.280    0.270     0.041     0.116     0.207     0.331     1.097 1.027   180
N.est[27,14]     0.228    0.252     0.023     0.088     0.151     0.256     0.907 1.038   120
N.est[28,14]     0.178    0.211     0.016     0.053     0.104     0.200     0.724 1.045   170
N.est[29,14]     0.142    0.189     0.010     0.040     0.077     0.149     0.652 1.053   200
N.est[30,14]     0.108    0.139     0.006     0.028     0.061     0.116     0.533 1.057   190
N.est[31,14]     0.089    0.127     0.005     0.019     0.043     0.088     0.442 1.055   200
N.est[32,14]     0.070    0.116     0.004     0.013     0.031     0.069     0.332 1.062   190
N.est[33,14]     0.057    0.106     0.002     0.009     0.021     0.057     0.281 1.055   170
N.est[34,14]     0.047    0.091     0.001     0.007     0.017     0.048     0.230 1.058   200
N.est[35,14]     0.039    0.084     0.001     0.005     0.012     0.036     0.178 1.054   200
N.est[36,14]     0.028    0.055     0.001     0.004     0.009     0.030     0.139 1.043   200
N.est[37,14]     0.023    0.043     0.000     0.003     0.007     0.023     0.135 1.048   200
N.est[38,14]     0.018    0.038     0.000     0.002     0.005     0.016     0.111 1.051   200
N.est[39,14]     0.015    0.036     0.000     0.001     0.004     0.013     0.092 1.055   180
N.est[40,14]     0.012    0.030     0.000     0.001     0.003     0.010     0.074 1.055   180
N.est[1,15]   2112.972  291.648  1647.811  1905.953  2077.398  2298.537  2768.359 1.006   200
N.est[2,15]   1684.333  224.069  1322.096  1522.587  1661.711  1814.398  2153.722 1.084    26
N.est[3,15]   1723.845  220.691  1327.913  1569.547  1687.896  1865.670  2174.464 1.038    83
N.est[4,15]   1751.881  429.965  1000.498  1489.874  1737.260  1986.779  2723.198 1.029   110
N.est[5,15]   1787.299  548.827   928.698  1404.524  1675.306  2071.741  3070.734 1.035    96
N.est[6,15]   1753.083  561.006   767.656  1317.001  1676.620  2151.673  2903.388 1.022   180
N.est[7,15]   1743.563  606.061   837.354  1360.918  1633.890  2034.269  3366.621 1.039   160
N.est[8,15]   1714.303  557.315   876.648  1314.900  1650.473  2028.778  2936.652 1.014   200
N.est[9,15]   1690.424  425.269  1072.812  1386.975  1627.528  1973.551  2532.673 1.043   200
N.est[10,15]  1622.624  216.044  1260.661  1475.484  1613.768  1767.809  2080.420 1.007   200
N.est[11,15]  1564.058  166.715  1263.027  1460.780  1558.182  1648.806  1903.364 1.052    51
N.est[12,15]  1640.598  200.977  1309.262  1500.666  1622.463  1768.601  2088.886 1.036    57
N.est[13,15]  1693.582  348.340  1132.414  1435.196  1682.765  1916.159  2470.439 1.006   190
N.est[14,15]  1727.676  236.676  1288.947  1579.143  1733.146  1870.320  2223.135 1.079    35
N.est[15,15]  1602.942  323.972  1030.820  1362.161  1588.547  1747.420  2345.080 1.036    45
N.est[16,15]  1471.655  189.728  1135.460  1330.178  1447.508  1587.796  1839.032 1.054   200
N.est[17,15]  1464.848  180.999  1134.507  1336.593  1450.651  1597.806  1825.458 0.997   200
N.est[18,15]  1370.626  198.398  1031.477  1230.785  1356.811  1489.073  1756.191 0.999   200
N.est[19,15]  1389.185  418.804   804.495  1076.601  1305.690  1615.864  2291.613 0.997   200
N.est[20,15]  1398.222  572.690   564.268  1027.955  1311.956  1630.581  3065.101 1.004   200
N.est[21,15]  1437.972  773.810   484.341   917.607  1265.057  1647.593  3543.918 1.006   200
N.est[22,15]  1462.057  953.824   447.334   821.833  1222.805  1757.620  4111.780 1.001   200
N.est[23,15]  1477.292 1053.598   377.375   764.101  1175.587  1795.554  4392.612 1.002   200
N.est[24,15]  1473.604 1137.700   279.304   733.004  1176.250  1753.410  4630.218 0.999   200
N.est[25,15]  1484.572 1361.380   245.240   658.009  1087.173  1763.526  5148.542 0.996   200
N.est[26,15]  1517.455 1510.297   228.200   615.512  1087.135  1716.076  5321.059 0.997   200
N.est[27,15]  1562.223 1747.696   204.906   641.980  1078.802  1863.450  5151.367 0.996   200
N.est[28,15]  1679.432 2335.712   200.171   578.694  1093.879  1876.024  6053.453 0.996   200
N.est[29,15]  1732.570 2754.036   174.527   560.853  1117.146  1941.224  6688.417 0.996   200
N.est[30,15]  1774.331 2667.478   169.007   516.786  1057.288  2032.640  7101.798 0.997   200
N.est[31,15]  1784.427 2792.944   117.977   468.606  1017.132  1840.886  8498.176 0.997   200
N.est[32,15]  1824.886 2800.777    95.581   464.554  1132.871  1944.478  8239.047 0.997   200
N.est[33,15]  1879.026 2837.682    94.103   406.998  1151.144  2105.706  8125.269 0.996   200
N.est[34,15]  2041.414 3450.956    83.541   387.956  1140.707  2401.304 10449.151 0.996   200
