"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual"
"Afr_penguin","s1","Dassen.Island",2003,20196,0.110137347445846,20756.123032498,16908.7366494365,25425.4186633207,15323.6948255701,27943.8364078225,-0.0273567240542736
"Afr_penguin","s1","Dassen.Island",2004,24901,0.110137347445846,24131.6052769331,19698.718574913,29350.8356500406,17818.6086112492,32394.6558289677,0.0313855596939518
"Afr_penguin","s1","Dassen.Island",2005,22687,0.110137347445846,21772.41045407,17739.8805711575,26599.4955008745,16136.1872923968,29171.3881976309,0.0411484804380589
"Afr_penguin","s1","Dassen.Island",2006,13283,0.110137347445846,13703.4885674584,11198.1100474633,16781.2561906316,10192.2767636644,18695.020972296,-0.0311654182289303
"Afr_penguin","s1","Dassen.Island",2007,11785,0.110137347445846,11214.7646480112,9131.02721367241,13762.5665360969,8289.11350478739,15081.6849550728,0.0495963541010163
"Afr_penguin","s1","Dassen.Island",2008,5719,0.110137347445846,6031.41627950648,4950.6264236238,7370.95817549165,4502.16975958657,8227.09100441515,-0.0531878904510492
"Afr_penguin","s1","Dassen.Island",2009,5145,0.110137347445846,5197.67834334455,4255.26354663936,6356.51323119967,3848.31591038302,7000.14929732391,-0.0101866841691347
"Afr_penguin","s1","Dassen.Island",2010,4929,0.110137347445846,4846.77612796461,3937.40545351708,5944.79915755618,3563.8144484027,6566.01445232526,0.0168223596789865
"Afr_penguin","s1","Dassen.Island",2011,3896,0.110137347445846,3842.33665102742,3141.43196053772,4688.19020526875,2827.46817723142,5136.7614476565,0.0138697013717319
"Afr_penguin","s1","Dassen.Island",2012,2678,0.110137347445846,2759.57045001102,2260.25666775156,3375.03968051948,2046.70788894158,3736.46898121272,-0.0300047862938619
"Afr_penguin","s1","Dassen.Island",2013,2633,0.110137347445846,2586.31804553294,2097.87153910226,3184.69001971335,1912.69809716821,3498.82815777395,0.0178886202817781
"Afr_penguin","s1","Dassen.Island",2014,2022,0.110137347445846,2078.82096174031,1698.18323450974,2546.12209614593,1536.47143488283,2816.73601459814,-0.027713767080245
"Afr_penguin","s1","Dassen.Island",2015,2140,0.110137347445846,2108.86424582004,1721.82382403959,2577.38682782248,1566.14992170981,2849.20305077165,0.0146562985894336
"Afr_penguin","s1","Dassen.Island",2016,1862,0.110137347445846,1889.39931700173,1554.77182650685,2318.0638570373,1407.81477911226,2584.01038845343,-0.0146077780084521
"Afr_penguin","s1","Dassen.Island",2017,1922,0.110137347445846,1909.01231340192,1546.07975620497,2344.78225384953,1395.0125794112,2574.82429449067,0.00678031564094361
"Afr_penguin","s1","Robben.Island",1983,9,0.110137347445846,9.97763070693514,8.09658353260188,12.4035311245651,7.37757702139268,13.6175304572981,-0.103121080687619
"Afr_penguin","s1","Robben.Island",1984,24,0.110137347445846,25.1647910279474,20.6129334667519,30.930070301121,18.7422775979336,34.1172762973801,-0.0473920057706909
"Afr_penguin","s1","Robben.Island",1985,103,0.110137347445846,96.9769231152736,78.9719068608821,118.694823211794,71.7936860025047,130.004917262141,0.0602559440584889
"Afr_penguin","s1","Robben.Island",1986,227,0.110137347445846,224.012802818724,183.649286172078,273.379394432968,165.25236967158,302.065937372141,0.0132468118189424
"Afr_penguin","s1","Robben.Island",1987,476,0.110137347445846,465.421786739479,380.313528535891,572.161345287497,344.739110436068,627.957679719308,0.0224737915249316
"Afr_penguin","s1","Robben.Island",1988,849,0.110137347445846,803.126099806899,655.19447696144,977.556216727851,593.481241246924,1085.76574745663,0.0555474488193326
"Afr_penguin","s1","Robben.Island",1989,829,0.110137347445846,861.407992350131,706.041045540727,1051.13572515924,638.592844373537,1164.42318666846,-0.0383480957678044
"Afr_penguin","s1","Robben.Island",1990,1278,0.110137347445846,1272.36152839287,1045.27069103266,1553.47695316085,943.779478884818,1708.5294120742,0.0044217109857394
"Afr_penguin","s1","Robben.Island",1991,1879,0.110137347445846,1823.2078729675,1491.76680808932,2225.24849810678,1350.91137664353,2476.9389072243,0.0301422032774568
"Afr_penguin","s1","Robben.Island",1992,2027,0.110137347445846,2022.27118894244,1649.94904386678,2475.84541091556,1490.36523906262,2746.43407358315,0.00233563670429948
"Afr_penguin","s1","Robben.Island",1993,2176,0.110137347445846,2204.20287721468,1815.77898170627,2694.06260258976,1644.6999374681,2982.91488118765,-0.0128776076136123
